"11419: Månedslønn, etter statistikkmål, yrke, næring (SN2007), kjønn, avtalt/vanlig arbeidstid per uke, statistikkvariabel og år"

"statistikkmål";"yrke";"næring (SN2007)";"kjønn";"avtalt/vanlig arbeidstid per uke";"Månedslønn (kr) 2015";"Månedslønn (kr) 2016";"Månedslønn (kr) 2017";"Månedslønn (kr) 2018";"Månedslønn (kr) 2019";"Månedslønn (kr) 2020";"Månedslønn (kr) 2021";"Månedslønn (kr) 2022"
"Gjennomsnitt";"Salgs- og serviceyrker";"79 Reisebyråer og reisearrangører";"Kvinner";"Heltidsansatte";:;31550;30860;33150;32830;35420;35860;35300
"Gjennomsnitt";"Salgs- og serviceyrker";"80 Vakttjeneste og etterforsking";"Menn";"Heltidsansatte";32200;32910;33460;34430;34780;35130;36550;37690
"Gjennomsnitt";"Salgs- og serviceyrker";"80 Vakttjeneste og etterforsking";"Kvinner";"Heltidsansatte";30950;31400;31820;33290;33510;32610;34580;35640
"Gjennomsnitt";"Salgs- og serviceyrker";"81 Tjenester tilknyttet eiendomsdrift";"Menn";"Heltidsansatte";33660;34780;35540;36460;37560;38140;39800;41220
"Gjennomsnitt";"Salgs- og serviceyrker";"81 Tjenester tilknyttet eiendomsdrift";"Kvinner";"Heltidsansatte";33080;34730;35790;36020;36780;37490;39470;41000
"Gjennomsnitt";"Salgs- og serviceyrker";"81.2 Rengjøringsvirksomhet";"Menn";"Heltidsansatte";33010;34760;34920;36630;37150;37780;40150;41200
"Gjennomsnitt";"Salgs- og serviceyrker";"81.2 Rengjøringsvirksomhet";"Kvinner";"Heltidsansatte";32920;34620;35200;35450;36340;37070;38810;40520
"Gjennomsnitt";"Salgs- og serviceyrker";"82 Forretningsmessig tjenesteyting ellers";"Menn";"Heltidsansatte";33740;33530;31840;32750;33250;34960;34330;35920
"Gjennomsnitt";"Salgs- og serviceyrker";"82 Forretningsmessig tjenesteyting ellers";"Kvinner";"Heltidsansatte";31990;29520;29720;29970;31280;31610;32300;34190
"Gjennomsnitt";"Salgs- og serviceyrker";"84.11 Generell offentlig administrasjon";"Menn";"Heltidsansatte";31410;32730;32150;32630;33010;34870;35770;37170
"Gjennomsnitt";"Salgs- og serviceyrker";"84.11 Generell offentlig administrasjon";"Kvinner";"Heltidsansatte";18290;18490;18670;19300;19460;20430;21020;22980
"Gjennomsnitt";"Salgs- og serviceyrker";"84.12 Offentlig adm. tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern";"Menn";"Heltidsansatte";29300;30100;31510;31960;31580;35630;37490;40040
"Gjennomsnitt";"Salgs- og serviceyrker";"84.12 Offentlig adm. tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern";"Kvinner";"Heltidsansatte";22770;25300;25760;26110;27260;29960;31710;32570
"Gjennomsnitt";"Salgs- og serviceyrker";"84.13 Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked";"Menn";"Heltidsansatte";35190;36590;37540;38330;39580;40430;43110;44060
"Gjennomsnitt";"Salgs- og serviceyrker";"84.13 Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"84.21 Utenrikssaker";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"84.21 Utenrikssaker";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"84.22 Forsvar";"Menn";"Heltidsansatte";41080;40950;42230;44030;45950;48160;50330;53040
"Gjennomsnitt";"Salgs- og serviceyrker";"84.22 Forsvar";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"84.23 Retts- og fengselsvesen";"Menn";"Heltidsansatte";:;:;:;:;:;:;46580;48510
"Gjennomsnitt";"Salgs- og serviceyrker";"84.23 Retts- og fengselsvesen";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;45000;46650
"Gjennomsnitt";"Salgs- og serviceyrker";"84.24 Politi- og påtalemyndighet";"Menn";"Heltidsansatte";44260;39670;42030;43880;45760;45410;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"84.24 Politi- og påtalemyndighet";"Kvinner";"Heltidsansatte";40570;:;:;38900;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"84.25 Brannvern";"Menn";"Heltidsansatte";44110;44950;46520;47630;49230;49760;51850;53240
"Gjennomsnitt";"Salgs- og serviceyrker";"84.25 Brannvern";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;49150;49930
"Gjennomsnitt";"Salgs- og serviceyrker";"84.30 Trygdeordninger underlagt offentlig forvaltning";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"84.30 Trygdeordninger underlagt offentlig forvaltning";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"85.1-85.2 Førskole- og grunnskoleundervisning";"Menn";"Heltidsansatte";30540;31280;31760;32700;33610;33420;34940;36000
"Gjennomsnitt";"Salgs- og serviceyrker";"85.1-85.2 Førskole- og grunnskoleundervisning";"Kvinner";"Heltidsansatte";29080;29740;29690;30550;31730;32430;33710;35220
"Gjennomsnitt";"Salgs- og serviceyrker";"85.3 Undervisning på videregående skoles nivå";"Menn";"Heltidsansatte";33330;34180;35150;35460;36850;36630;37610;38360
"Gjennomsnitt";"Salgs- og serviceyrker";"85.3 Undervisning på videregående skoles nivå";"Kvinner";"Heltidsansatte";31380;32010;32680;32960;33970;33660;35550;36380
"Gjennomsnitt";"Salgs- og serviceyrker";"85.4 Undervisning i høyere utdanning";"Menn";"Heltidsansatte";31580;32220;34430;33490;35470;35970;36140;37450
"Gjennomsnitt";"Salgs- og serviceyrker";"85.4 Undervisning i høyere utdanning";"Kvinner";"Heltidsansatte";29270;30340;32570;31070;32580;32590;32920;35160
"Gjennomsnitt";"Salgs- og serviceyrker";"85.5-85.6 Annen undervisning og tjenester tilknyttet undervisning";"Menn";"Heltidsansatte";38530;40410;41490;42220;42420;43520;47230;48730
"Gjennomsnitt";"Salgs- og serviceyrker";"85.5-85.6 Annen undervisning og tjenester tilknyttet undervisning";"Kvinner";"Heltidsansatte";32920;35190;36400;36290;34330;34880;36890;38330
"Gjennomsnitt";"Salgs- og serviceyrker";"86 Helsetjenester";"Menn";"Heltidsansatte";34810;35830;36600;37750;38470;39390;40500;42340
"Gjennomsnitt";"Salgs- og serviceyrker";"86 Helsetjenester";"Kvinner";"Heltidsansatte";33790;34070;34800;35800;36770;37270;38610;40200
"Gjennomsnitt";"Salgs- og serviceyrker";"86.1 Sykehustjenester";"Menn";"Heltidsansatte";35130;36200;36920;38140;38620;39500;40680;42650
"Gjennomsnitt";"Salgs- og serviceyrker";"86.1 Sykehustjenester";"Kvinner";"Heltidsansatte";33790;34980;35160;36740;37020;37720;38740;40910
"Gjennomsnitt";"Salgs- og serviceyrker";"87 Pleie og omsorg i institusjon";"Menn";"Heltidsansatte";35230;36510;37410;38080;39430;39580;41050;42490
"Gjennomsnitt";"Salgs- og serviceyrker";"87 Pleie og omsorg i institusjon";"Kvinner";"Heltidsansatte";35250;36030;37090;37730;39230;39550;41040;42530
"Gjennomsnitt";"Salgs- og serviceyrker";"88.1 Sosialtjenester uten botilbud for eldre og funksjonshemmede";"Menn";"Heltidsansatte";33840;34640;35670;36300;37270;37560;39130;40310
"Gjennomsnitt";"Salgs- og serviceyrker";"88.1 Sosialtjenester uten botilbud for eldre og funksjonshemmede";"Kvinner";"Heltidsansatte";33720;34390;35190;35690;36730;37110;38810;39790
"Gjennomsnitt";"Salgs- og serviceyrker";"88.911 Barnehager";"Menn";"Heltidsansatte";28110;28430;29180;30150;31300;31480;33220;33660
"Gjennomsnitt";"Salgs- og serviceyrker";"88.911 Barnehager";"Kvinner";"Heltidsansatte";29510;30070;30860;31680;32800;32930;34320;34810
"Gjennomsnitt";"Salgs- og serviceyrker";"88.99 Andre sosialtjenester uten botilbud ikke nevnt annet sted";"Menn";"Heltidsansatte";33450;34750;35920;36420;37870;38830;40180;41060
"Gjennomsnitt";"Salgs- og serviceyrker";"88.99 Andre sosialtjenester uten botilbud ikke nevnt annet sted";"Kvinner";"Heltidsansatte";33240;34640;35660;35840;38880;40010;41800;43260
"Gjennomsnitt";"Salgs- og serviceyrker";"88.993-88.994 Arbeidstreningsvirksomheter";"Menn";"Heltidsansatte";32620;32950;33300;34590;35770;37560;38680;39590
"Gjennomsnitt";"Salgs- og serviceyrker";"88.993-88.994 Arbeidstreningsvirksomheter";"Kvinner";"Heltidsansatte";32570;31770;32340;32980;34650;36690;38080;40260
"Gjennomsnitt";"Salgs- og serviceyrker";"90 Kunstnerisk virksomhet og underholdning";"Menn";"Heltidsansatte";:;32730;32980;33700;34310;36110;38130;40670
"Gjennomsnitt";"Salgs- og serviceyrker";"90 Kunstnerisk virksomhet og underholdning";"Kvinner";"Heltidsansatte";:;32700;32060;35330;34830;36300;37880;38460
"Gjennomsnitt";"Salgs- og serviceyrker";"91 Bibliotek, muséer o.a. kulturvirksomhet";"Menn";"Heltidsansatte";32300;32430;33290;34500;36320;37230;39520;40160
"Gjennomsnitt";"Salgs- og serviceyrker";"91 Bibliotek, muséer o.a. kulturvirksomhet";"Kvinner";"Heltidsansatte";:;28450;29690;30440;31100;32440;34450;35020
"Gjennomsnitt";"Salgs- og serviceyrker";"93 Sports- og fritidsaktiviteter";"Menn";"Heltidsansatte";33510;31210;32410;33720;34450;35100;36730;39360
"Gjennomsnitt";"Salgs- og serviceyrker";"93 Sports- og fritidsaktiviteter";"Kvinner";"Heltidsansatte";30770;26110;26910;28870;29280;31190;32670;34750
"Gjennomsnitt";"Salgs- og serviceyrker";"94.1 Næringslivs- og arbeidsgiverorganisasjoner og yrkessammenslutninger";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"94.1 Næringslivs- og arbeidsgiverorganisasjoner og yrkessammenslutninger";"Kvinner";"Heltidsansatte";:;:;14910;14120;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"94.2 Arbeidstakerorganisasjoner";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"94.2 Arbeidstakerorganisasjoner";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;.
"Gjennomsnitt";"Salgs- og serviceyrker";"94.9 Aktiviteter i andre medlemsorganisasjoner";"Menn";"Heltidsansatte";33250;33430;34730;35100;36000;36820;37790;39460
"Gjennomsnitt";"Salgs- og serviceyrker";"94.9 Aktiviteter i andre medlemsorganisasjoner";"Kvinner";"Heltidsansatte";31960;31850;32770;33700;35400;35980;37170;38760
"Gjennomsnitt";"Salgs- og serviceyrker";"95 Reparasjon av varer til personlig bruk";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"95 Reparasjon av varer til personlig bruk";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"96 Annen personlig tjenesteyting";"Menn";"Heltidsansatte";34270;35070;36040;36520;37770;38170;39910;41290
"Gjennomsnitt";"Salgs- og serviceyrker";"96 Annen personlig tjenesteyting";"Kvinner";"Heltidsansatte";27600;29190;29520;30520;31230;32440;34420;35980
"Gjennomsnitt";"Salgs- og serviceyrker";"97 Lønnet arbeid i private husholdninger";"Menn";"Heltidsansatte";.;:;39100;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"97 Lønnet arbeid i private husholdninger";"Kvinner";"Heltidsansatte";.;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"99 Internasjonale organer";"Menn";"Heltidsansatte";.;:;:;:;:;:;:;:
"Gjennomsnitt";"Salgs- og serviceyrker";"99 Internasjonale organer";"Kvinner";"Heltidsansatte";.;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"03.2 Akvakultur";"Menn";"Heltidsansatte";40530;41600;43750;45330;46250;47290;49040;51850
"Gjennomsnitt";"Bønder, fiskere mv.";"03.2 Akvakultur";"Kvinner";"Heltidsansatte";35620;35850;37590;39070;40000;42030;43620;45440
"Gjennomsnitt";"Bønder, fiskere mv.";"05_07_08_09.9 Bergverksdrift";"Menn";"Heltidsansatte";:;:;.;.;.;:;:;.
"Gjennomsnitt";"Bønder, fiskere mv.";"05_07_08_09.9 Bergverksdrift";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"06+09.1 Utvinning av råolje og naturgass inkl. tjenesteyting";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"06+09.1 Utvinning av råolje og naturgass inkl. tjenesteyting";"Kvinner";"Heltidsansatte";:;.;.;.;.;.;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"10-12 Nærings-, drikkevare- og tobakksindustri";"Menn";"Heltidsansatte";37440;36110;38240;38920;40590;41620;42100;43740
"Gjennomsnitt";"Bønder, fiskere mv.";"10-12 Nærings-, drikkevare- og tobakksindustri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;36590;37890
"Gjennomsnitt";"Bønder, fiskere mv.";"13-15 Tekstil-, bekledning- og lærvareindustri";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"13-15 Tekstil-, bekledning- og lærvareindustri";"Kvinner";"Heltidsansatte";:;.;.;:;:;:;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"16 Trelast- og trevareindustri";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"16 Trelast- og trevareindustri";"Kvinner";"Heltidsansatte";.;.;.;.;.;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"17 Papir- og papirvareindustri";"Menn";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"17 Papir- og papirvareindustri";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"18 Trykking, grafisk industri";"Menn";"Heltidsansatte";.;.;.;:;:;:;:;.
"Gjennomsnitt";"Bønder, fiskere mv.";"18 Trykking, grafisk industri";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"19-21 Oljeraffinering, kjemisk og farmasøytisk industri";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"19-21 Oljeraffinering, kjemisk og farmasøytisk industri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"22-23 Gummi-, plast- og mineralsk industri";"Menn";"Heltidsansatte";.;:;:;.;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"22-23 Gummi-, plast- og mineralsk industri";"Kvinner";"Heltidsansatte";:;.;.;.;.;.;.;:
"Gjennomsnitt";"Bønder, fiskere mv.";"24 Metallindustri";"Menn";"Heltidsansatte";.;:;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"24 Metallindustri";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"25 Metallvareindustri";"Menn";"Heltidsansatte";:;:;:;.;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"25 Metallvareindustri";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"26-27 Data- og elektrisk utstyrsindustri";"Menn";"Heltidsansatte";.;:;.;:;:;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"26-27 Data- og elektrisk utstyrsindustri";"Kvinner";"Heltidsansatte";.;:;:;:;:;.;:;.
"Gjennomsnitt";"Bønder, fiskere mv.";"28 Maskinindustri";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"28 Maskinindustri";"Kvinner";"Heltidsansatte";.;.;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"29-30 Annen verkstedindustri";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"29-30 Annen verkstedindustri";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"31-32 Møbelindustri og annen industri";"Menn";"Heltidsansatte";:;:;.;:;:;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"31-32 Møbelindustri og annen industri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"33 Maskinreparasjon og -installasjon";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"33 Maskinreparasjon og -installasjon";"Kvinner";"Heltidsansatte";.;:;.;:;.;:;.;:
"Gjennomsnitt";"Bønder, fiskere mv.";"41 Oppføring av bygninger";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"41 Oppføring av bygninger";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"42 Anleggsvirksomhet";"Menn";"Heltidsansatte";33980;35480;37440;37960;39530;38920;42150;43870
"Gjennomsnitt";"Bønder, fiskere mv.";"42 Anleggsvirksomhet";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"43 Spesialisert bygge- og anleggsvirksomhet";"Menn";"Heltidsansatte";34560;35140;36020;38230;37630;38320;39650;41410
"Gjennomsnitt";"Bønder, fiskere mv.";"43 Spesialisert bygge- og anleggsvirksomhet";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"45 Handel med og reparasjon av motorvogner";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"45 Handel med og reparasjon av motorvogner";"Kvinner";"Heltidsansatte";:;:;:;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"46 Agentur- og engroshandel, unntatt med motorvogner";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"46 Agentur- og engroshandel, unntatt med motorvogner";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"47 Detaljhandel, unntatt med motorvogner";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"47 Detaljhandel, unntatt med motorvogner";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"49.1_49.3 Landtransport med passasjerer";"Menn";"Heltidsansatte";.;:;.;:;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"49.1_49.3 Landtransport med passasjerer";"Kvinner";"Heltidsansatte";:;.;.;.;.;.;.;:
"Gjennomsnitt";"Bønder, fiskere mv.";"49.2_49.4 Landtransport med gods";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"49.2_49.4 Landtransport med gods";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"50.1 Sjøfart og kysttrafikk med passasjerer";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"50.1 Sjøfart og kysttrafikk med passasjerer";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"50.2 Sjøfart og kysttrafikk med gods";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"50.2 Sjøfart og kysttrafikk med gods";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"51 Lufttransport";"Menn";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"51 Lufttransport";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"52 Transporttjenester og lagring";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"52 Transporttjenester og lagring";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"53 Post og distribusjonsvirksomhet";"Menn";"Heltidsansatte";.;.;.;:;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"53 Post og distribusjonsvirksomhet";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"55 Overnattingsvirksomhet";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"55 Overnattingsvirksomhet";"Kvinner";"Heltidsansatte";:;:;:;:;.;:;.;:
"Gjennomsnitt";"Bønder, fiskere mv.";"56.1_56.3 Restaurantvirksomhet og drift av barer";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"56.1_56.3 Restaurantvirksomhet og drift av barer";"Kvinner";"Heltidsansatte";.;:;:;.;:;.;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"56.2 Cateringvirksomhet og kantiner drevet som selvstendig virksomhet";"Menn";"Heltidsansatte";.;:;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"56.2 Cateringvirksomhet og kantiner drevet som selvstendig virksomhet";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"58 Forlagsvirksomhet";"Menn";"Heltidsansatte";.;.;:;:;.;.;:;.
"Gjennomsnitt";"Bønder, fiskere mv.";"58 Forlagsvirksomhet";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"59 Film- og TV-produksjon, musikkutgivelse";"Menn";"Heltidsansatte";.;.;:;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"59 Film- og TV-produksjon, musikkutgivelse";"Kvinner";"Heltidsansatte";.;.;.;.;:;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"60 Radio- og fjernsynskringkasting";"Menn";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"60 Radio- og fjernsynskringkasting";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"61 Telekommunikasjon";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"61 Telekommunikasjon";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"62 IT-tjenester";"Menn";"Heltidsansatte";.;.;.;.;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"62 IT-tjenester";"Kvinner";"Heltidsansatte";:;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"63 Informasjonstjenester";"Menn";"Heltidsansatte";:;.;.;.;:;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"63 Informasjonstjenester";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"64.1_65.1-65.3 Bank- og forsikringsvirksomhet";"Menn";"Heltidsansatte";.;.;.;.;.;.;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"64.1_65.1-65.3 Bank- og forsikringsvirksomhet";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"64.2-64.9_66.1-66.3 Annen finansiell tjenesteyting";"Menn";"Heltidsansatte";.;.;.;.;.;.;:;.
"Gjennomsnitt";"Bønder, fiskere mv.";"64.2-64.9_66.1-66.3 Annen finansiell tjenesteyting";"Kvinner";"Heltidsansatte";:;:;:;:;:;.;:;.
"Gjennomsnitt";"Bønder, fiskere mv.";"68.2 Utleie av egen eller leid fast eiendom";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"68.2 Utleie av egen eller leid fast eiendom";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"68.31 Eiendomsmegling";"Menn";"Heltidsansatte";.;.;:;.;:;.;.;:
"Gjennomsnitt";"Bønder, fiskere mv.";"68.31 Eiendomsmegling";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"69 Juridisk og regnskapsmessig tjenesteyting";"Menn";"Heltidsansatte";:;:;:;:;:;:;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"69 Juridisk og regnskapsmessig tjenesteyting";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;.
"Gjennomsnitt";"Bønder, fiskere mv.";"70 Hovedkontortjenester, administrativ rådgivning";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"70 Hovedkontortjenester, administrativ rådgivning";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"71 Arkitekter og tekniske konsulenter";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"71 Arkitekter og tekniske konsulenter";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"72 Forskning og utviklingsarbeid";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"72 Forskning og utviklingsarbeid";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"73 Reklamevirksomhet og markedsundersøkelser";"Menn";"Heltidsansatte";.;:;:;:;:;:;:;.
"Gjennomsnitt";"Bønder, fiskere mv.";"73 Reklamevirksomhet og markedsundersøkelser";"Kvinner";"Heltidsansatte";.;.;:;.;.;.;.;.
"Gjennomsnitt";"Bønder, fiskere mv.";"77 Utleie- og leasingvirksomhet";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"77 Utleie- og leasingvirksomhet";"Kvinner";"Heltidsansatte";.;:;:;:;:;.;:;:
"Gjennomsnitt";"Bønder, fiskere mv.";"78 Arbeidskrafttjenester";"Menn";"Heltidsansatte";:;30670;29970;:;:;40150;:;44120
